,Unnamed: 0,folder,channel,type,filename,path,subbed,language,name,filetype,hardsub,episode,permalink,name_en,date,segment,name_ja,episode_id,date_id,peertubeid,cct_id,newpath,uploaded,langcheck,in_en,subs_burnt
287,4024,raw,lincoln,episode,Lincoln #288 (2012.11.20) - Eating limit challenge Sushi Boat.flv,raw/lincoln/episode/Lincoln #288 (2012.11.20) - Eating limit challenge Sushi Boat.flv,False,ja,Lincoln #288 2012.11.20 - Eating limit challenge Sushi Boat,flv,False,288,288-1-ja,Eating limit challenge Sushi Boat,2012-11-20,0,,lincoln288_0,lincoln2012-11-20_0,lincoln-288-1-ja,lincoln_20121120_288_0,episode/lincoln_20121120_288_0_ja.flv,False,lincoln2012-11-20,False,False
288,4025,raw,lincoln,episode,Lincoln #289 (2012.11.27) - Understanding the disease Takeyama's diverticulitis.mp4,raw/lincoln/episode/Lincoln #289 (2012.11.27) - Understanding the disease Takeyama's diverticulitis.mp4,False,ja,Lincoln #289 2012.11.27 - Understanding the disease Takeyama's diverticulitis,mp4,False,289,289-1-ja,Understanding the disease Takeyama's diverticulitis,2012-11-27,0,,lincoln289_0,lincoln2012-11-27_0,lincoln-289-1-ja,lincoln_20121127_289_0,episode/lincoln_20121127_289_0_ja.mp4,False,lincoln2012-11-27,False,True
289,4026,raw,lincoln,episode,Lincoln #290 (2012.12.04) - Quiz What is this.mp4,raw/lincoln/episode/Lincoln #290 (2012.12.04) - Quiz What is this.mp4,False,ja,Lincoln #290 2012.12.04 - Quiz What is this,mp4,False,290,290-1-ja,Quiz What is this,2012-12-04,0,,lincoln290_0,lincoln2012-12-04_0,lincoln-290-1-ja,lincoln_20121204_290_0,episode/lincoln_20121204_290_0_ja.mp4,False,lincoln2012-12-04,False,True
290,4027,raw,lincoln,episode,Lincoln #291 (2012.12.11) - Geinins profile Breakout Geinins of 2012.mp4,raw/lincoln/episode/Lincoln #291 (2012.12.11) - Geinins profile Breakout Geinins of 2012.mp4,False,ja,Lincoln #291 2012.12.11 - Geinins profile Breakout Geinins of 2012,mp4,False,291,291-1-ja,Geinins profile Breakout Geinins of 2012,2012-12-11,0,,lincoln291_0,lincoln2012-12-11_0,lincoln-291-1-ja,lincoln_20121211_291_0,episode/lincoln_20121211_291_0_ja.mp4,False,lincoln2012-12-11,False,True
291,4028,raw,lincoln,episode,Lincoln #292 (2013.01.15) - No SATNAV race 5.mp4,raw/lincoln/episode/Lincoln #292 (2013.01.15) - No SATNAV race 5.mp4,False,ja,Lincoln #292 2013.01.15 - No SATNAV race 5,mp4,False,292,292-1-ja,No SATNAV race 5,2013-01-15,0,,lincoln292_0,lincoln2013-01-15_0,lincoln-292-1-ja,lincoln_20130115_292_0,episode/lincoln_20130115_292_0_ja.mp4,False,lincoln2013-01-15,False,True
292,4029,raw,lincoln,episode,Lincoln #293 (2013.01.29) - New Year's Party 2013 (1).mp4,raw/lincoln/episode/Lincoln #293 (2013.01.29) - New Year's Party 2013 (1).mp4,False,ja,Lincoln #293 2013.01.29 - New Year's Party 2013 1,mp4,False,293,293-1-ja,New Year's Party 2013 1,2013-01-29,0,,lincoln293_0,lincoln2013-01-29_0,lincoln-293-1-ja,lincoln_20130129_293_0,episode/lincoln_20130129_293_0_ja.mp4,False,lincoln2013-01-29,False,True
293,4030,raw,lincoln,episode,Lincoln #294 (2013.02.05) - New Year's Party 2013 (2).mp4,raw/lincoln/episode/Lincoln #294 (2013.02.05) - New Year's Party 2013 (2).mp4,False,ja,Lincoln #294 2013.02.05 - New Year's Party 2013 2,mp4,False,294,294-1-ja,New Year's Party 2013 2,2013-02-05,0,,lincoln294_0,lincoln2013-02-05_0,lincoln-294-1-ja,lincoln_20130205_294_0,episode/lincoln_20130205_294_0_ja.mp4,False,lincoln2013-02-05,False,True
294,4031,raw,lincoln,episode,Lincoln #295 (2013.02.12) - Quiz What is this.flv,raw/lincoln/episode/Lincoln #295 (2013.02.12) - Quiz What is this.flv,False,ja,Lincoln #295 2013.02.12 - Quiz What is this,flv,False,295,295-1-ja,Quiz What is this,2013-02-12,0,,lincoln295_0,lincoln2013-02-12_0,lincoln-295-1-ja,lincoln_20130212_295_0,episode/lincoln_20130212_295_0_ja.flv,False,lincoln2013-02-12,False,False
295,4032,raw,lincoln,episode,Lincoln #296 (2013.02.26) - Menu challenge Original dishes for restaurants.flv,raw/lincoln/episode/Lincoln #296 (2013.02.26) - Menu challenge Original dishes for restaurants.flv,False,ja,Lincoln #296 2013.02.26 - Menu challenge Original dishes for restaurants,flv,False,296,296-1-ja,Menu challenge Original dishes for restaurants,2013-02-26,0,,lincoln296_0,lincoln2013-02-26_0,lincoln-296-1-ja,lincoln_20130226_296_0,episode/lincoln_20130226_296_0_ja.flv,False,lincoln2013-02-26,False,False
296,4042,raw,lincoln,episode,"Lincoln #297 (2013.03.05) - Battle of the King of the Ramen Tsutsumishita, Iahagi and Kobayashi.flv","raw/lincoln/episode/Lincoln #297 (2013.03.05) - Battle of the King of the Ramen Tsutsumishita, Iahagi and Kobayashi.flv",False,ja,"Lincoln #297 2013.03.05 - Battle of the King of the Ramen Tsutsumishita, Iahagi and Kobayashi",flv,False,297,297-1-ja,"Battle of the King of the Ramen Tsutsumishita, Iahagi and Kobayashi",2013-03-05,0,,lincoln297_0,lincoln2013-03-05_0,lincoln-297-1-ja,lincoln_20130305_297_0,episode/lincoln_20130305_297_0_ja.flv,False,lincoln2013-03-05,False,False
297,4046,raw,lincoln,episode,Lincoln #298 (2013.04.09) - Giant project Okonomiyaki - 30th downtown's anniversary.mp4,raw/lincoln/episode/Lincoln #298 (2013.04.09) - Giant project Okonomiyaki - 30th downtown's anniversary.mp4,False,ja,Lincoln #298 2013.04.09 - Giant project Okonomiyaki - 30th downtown's anniversary,mp4,False,298,298-1-ja,Giant project Okonomiyaki - 30th downtown's anniversary,2013-04-09,0,,lincoln298_0,lincoln2013-04-09_0,lincoln-298-1-ja,lincoln_20130409_298_0,episode/lincoln_20130409_298_0_ja.mp4,False,lincoln2013-04-09,False,True
298,4047,raw,lincoln,episode,Lincoln #299 (2013.04.16) - Lincoln Trendy 4.flv,raw/lincoln/episode/Lincoln #299 (2013.04.16) - Lincoln Trendy 4.flv,False,ja,Lincoln #299 2013.04.16 - Lincoln Trendy 4,flv,False,299,299-1-ja,Lincoln Trendy 4,2013-04-16,0,,lincoln299_0,lincoln2013-04-16_0,lincoln-299-1-ja,lincoln_20130416_299_0,episode/lincoln_20130416_299_0_ja.flv,False,lincoln2013-04-16,False,False
299,4048,raw,lincoln,episode,Lincoln #300 (2013.04.23) - Timing battle (1).flv,raw/lincoln/episode/Lincoln #300 (2013.04.23) - Timing battle (1).flv,False,ja,Lincoln #300 2013.04.23 - Timing battle 1,flv,False,300,300-1-ja,Timing battle 1,2013-04-23,0,,lincoln300_0,lincoln2013-04-23_0,lincoln-300-1-ja,lincoln_20130423_300_0,episode/lincoln_20130423_300_0_ja.flv,False,lincoln2013-04-23,False,False
300,4049,raw,lincoln,episode,Lincoln #301 (2013.04.30) - Timing battle (2).flv,raw/lincoln/episode/Lincoln #301 (2013.04.30) - Timing battle (2).flv,False,ja,Lincoln #301 2013.04.30 - Timing battle 2,flv,False,301,301-1-ja,Timing battle 2,2013-04-30,0,,lincoln301_0,lincoln2013-04-30_0,lincoln-301-1-ja,lincoln_20130430_301_0,episode/lincoln_20130430_301_0_ja.flv,False,lincoln2013-04-30,False,False
301,4050,raw,lincoln,episode,Lincoln #302 (2013.05.07) - Quiz What is this.flv,raw/lincoln/episode/Lincoln #302 (2013.05.07) - Quiz What is this.flv,False,ja,Lincoln #302 2013.05.07 - Quiz What is this,flv,False,302,302-1-ja,Quiz What is this,2013-05-07,0,,lincoln302_0,lincoln2013-05-07_0,lincoln-302-1-ja,lincoln_20130507_302_0,episode/lincoln_20130507_302_0_ja.flv,False,lincoln2013-05-07,False,False
302,4051,raw,lincoln,episode,Lincoln #303 (2013.05.14) - Classroom with Rola and Twitter (sub).mp4,raw/lincoln/episode/Lincoln #303 (2013.05.14) - Classroom with Rola and Twitter (sub).mp4,False,ja,Lincoln #303 2013.05.14 - Classroom with Rola and Twitter sub,mp4,False,303,303-1-ja,Classroom with Rola and Twitter sub,2013-05-14,0,,lincoln303_0,lincoln2013-05-14_0,lincoln-303-1-ja,lincoln_20130514_303_0,episode/lincoln_20130514_303_0_ja.mp4,False,lincoln2013-05-14,True,True
303,4053,raw,lincoln,episode,Lincoln #304 (2013.05.21) - Years old men gymnastic competition.mp4,raw/lincoln/episode/Lincoln #304 (2013.05.21) - Years old men gymnastic competition.mp4,False,ja,Lincoln #304 2013.05.21 - Years old men gymnastic competition,mp4,False,304,304-1-ja,Years old men gymnastic competition,2013-05-21,0,,lincoln304_0,lincoln2013-05-21_0,lincoln-304-1-ja,lincoln_20130521_304_0,episode/lincoln_20130521_304_0_ja.mp4,False,lincoln2013-05-21,False,True
304,4054,raw,lincoln,episode,Lincoln #305 (2013.05.28) - No SATNAV race 6.flv,raw/lincoln/episode/Lincoln #305 (2013.05.28) - No SATNAV race 6.flv,False,ja,Lincoln #305 2013.05.28 - No SATNAV race 6,flv,False,305,305-1-ja,No SATNAV race 6,2013-05-28,0,,lincoln305_0,lincoln2013-05-28_0,lincoln-305-1-ja,lincoln_20130528_305_0,episode/lincoln_20130528_305_0_ja.flv,False,lincoln2013-05-28,False,False
305,4043,raw,lincoln,episode,Lincoln #306 (2013.06.11) - Quiz What is this.mp4,raw/lincoln/episode/Lincoln #306 (2013.06.11) - Quiz What is this.mp4,False,ja,Lincoln #306 2013.06.11 - Quiz What is this,mp4,False,306,306-1-ja,Quiz What is this,2013-06-11,0,,lincoln306_0,lincoln2013-06-11_0,lincoln-306-1-ja,lincoln_20130611_306_0,episode/lincoln_20130611_306_0_ja.mp4,False,lincoln2013-06-11,False,True
306,4055,raw,lincoln,episode,Lincoln #307 (2013.06.18) - Thank you Lincoln Who are they talking about.mp4,raw/lincoln/episode/Lincoln #307 (2013.06.18) - Thank you Lincoln Who are they talking about.mp4,False,ja,Lincoln #307 2013.06.18 - Thank you Lincoln Who are they talking about,mp4,False,307,307-1-ja,Thank you Lincoln Who are they talking about,2013-06-18,0,,lincoln307_0,lincoln2013-06-18_0,lincoln-307-1-ja,lincoln_20130618_307_0,episode/lincoln_20130618_307_0_ja.mp4,False,lincoln2013-06-18,True,True
307,4056,raw,lincoln,episode,Lincoln #308 (2013.06.25) - 44 Years old men gymnastic competition.mp4,raw/lincoln/episode/Lincoln #308 (2013.06.25) - 44 Years old men gymnastic competition.mp4,False,ja,Lincoln #308 2013.06.25 - 44 Years old men gymnastic competition,mp4,False,308,308-1-ja,44 Years old men gymnastic competition,2013-06-25,0,,lincoln308_0,lincoln2013-06-25_0,lincoln-308-1-ja,lincoln_20130625_308_0,episode/lincoln_20130625_308_0_ja.mp4,False,lincoln2013-06-25,False,True
308,4057,raw,lincoln,episode,Lincoln #309 (2013.07.02) - Quiz What is this.mp4,raw/lincoln/episode/Lincoln #309 (2013.07.02) - Quiz What is this.mp4,False,ja,Lincoln #309 2013.07.02 - Quiz What is this,mp4,False,309,309-1-ja,Quiz What is this,2013-07-02,0,,lincoln309_0,lincoln2013-07-02_0,lincoln-309-1-ja,lincoln_20130702_309_0,episode/lincoln_20130702_309_0_ja.mp4,False,lincoln2013-07-02,False,True
309,4058,raw,lincoln,episode,Lincoln #310 (2013.07.09) - No SATNAV race 7.mp4,raw/lincoln/episode/Lincoln #310 (2013.07.09) - No SATNAV race 7.mp4,False,ja,Lincoln #310 2013.07.09 - No SATNAV race 7,mp4,False,310,310-1-ja,No SATNAV race 7,2013-07-09,0,,lincoln310_0,lincoln2013-07-09_0,lincoln-310-1-ja,lincoln_20130709_310_0,episode/lincoln_20130709_310_0_ja.mp4,False,lincoln2013-07-09,False,True
310,4059,raw,lincoln,episode,Lincoln #311 (2013.07.16) - Karaoke battle Word hunter.mp4,raw/lincoln/episode/Lincoln #311 (2013.07.16) - Karaoke battle Word hunter.mp4,False,ja,Lincoln #311 2013.07.16 - Karaoke battle Word hunter,mp4,False,311,311-1-ja,Karaoke battle Word hunter,2013-07-16,0,,lincoln311_0,lincoln2013-07-16_0,lincoln-311-1-ja,lincoln_20130716_311_0,episode/lincoln_20130716_311_0_ja.mp4,False,lincoln2013-07-16,False,True
311,4060,raw,lincoln,episode,Lincoln #312 (2013.07.23) - Thank you Lincoln Who are they talking about.mp4,raw/lincoln/episode/Lincoln #312 (2013.07.23) - Thank you Lincoln Who are they talking about.mp4,False,ja,Lincoln #312 2013.07.23 - Thank you Lincoln Who are they talking about,mp4,False,312,312-1-ja,Thank you Lincoln Who are they talking about,2013-07-23,0,,lincoln312_0,lincoln2013-07-23_0,lincoln-312-1-ja,lincoln_20130723_312_0,episode/lincoln_20130723_312_0_ja.mp4,False,lincoln2013-07-23,False,True
312,4061,raw,lincoln,episode,Lincoln #313 (2013.08.06) - Midnight Horror Radio Mimura dokkiri.mp4,raw/lincoln/episode/Lincoln #313 (2013.08.06) - Midnight Horror Radio Mimura dokkiri.mp4,False,ja,Lincoln #313 2013.08.06 - Midnight Horror Radio Mimura dokkiri,mp4,False,313,313-1-ja,Midnight Horror Radio Mimura dokkiri,2013-08-06,0,,lincoln313_0,lincoln2013-08-06_0,lincoln-313-1-ja,lincoln_20130806_313_0,episode/lincoln_20130806_313_0_ja.mp4,False,lincoln2013-08-06,False,True
313,4062,raw,lincoln,episode,Lincoln #314 (2013.08.20) - Undameshi batsu game cards.mp4,raw/lincoln/episode/Lincoln #314 (2013.08.20) - Undameshi batsu game cards.mp4,False,ja,Lincoln #314 2013.08.20 - Undameshi batsu game cards,mp4,False,314,314-1-ja,Undameshi batsu game cards,2013-08-20,0,,lincoln314_0,lincoln2013-08-20_0,lincoln-314-1-ja,lincoln_20130820_314_0,episode/lincoln_20130820_314_0_ja.mp4,False,lincoln2013-08-20,False,True
314,4063,raw,lincoln,episode,Lincoln #315 (2013.08.27) - Best of Lincoln.mp4,raw/lincoln/episode/Lincoln #315 (2013.08.27) - Best of Lincoln.mp4,False,ja,Lincoln #315 2013.08.27 - Best of Lincoln,mp4,False,315,315-1-ja,Best of Lincoln,2013-08-27,0,,lincoln315_0,lincoln2013-08-27_0,lincoln-315-1-ja,lincoln_20130827_315_0,episode/lincoln_20130827_315_0_ja.mp4,False,lincoln2013-08-27,False,True
315,4064,raw,lincoln,episode,Lincoln #316 (2013.09.10) - The End - Final Meeting.mp4,raw/lincoln/episode/Lincoln #316 (2013.09.10) - The End - Final Meeting.mp4,False,ja,Lincoln #316 2013.09.10 - The End - Final Meeting,mp4,False,316,316-1-ja,The End - Final Meeting,2013-09-10,0,,lincoln316_0,lincoln2013-09-10_0,lincoln-316-1-ja,lincoln_20130910_316_0,episode/lincoln_20130910_316_0_ja.mp4,False,lincoln2013-09-10,False,True
316,4065,raw,lincoln,special,Lincoln #SP (2014.10.08) - Field Day Special.flv,raw/lincoln/special/Lincoln #SP (2014.10.08) - Field Day Special.flv,False,ja,Lincoln #SP (2014.10.08) - Field Day Special,flv,False,SP,2014-10-08-1-ja, Field Day Special,2014-10-08,0,,lincolnSP_0,lincoln2014-10-08_0,lincoln-2014-10-08-1-ja,lincoln_20141008_SP_0,episode/lincoln_20141008_SP_0_ja.flv,False,lincoln2014-10-08,False,True
317,4067,raw,lincoln,special,Lincoln #SP (2015.10.14) - Field Day Special 8.mp4,raw/lincoln/special/Lincoln #SP (2015.10.14) - Field Day Special 8.mp4,False,ja,Lincoln #SP (2015.10.14) - Field Day Special 8,mp4,False,SP,2015-10-14-1-ja, Field Day Special 8,2015-10-14,0,,lincolnSP_0,lincoln2015-10-14_0,lincoln-2015-10-14-1-ja,lincoln_20151014_SP_0,episode/lincoln_20151014_SP_0_ja.mp4,False,lincoln2015-10-14,False,True
318,4068,raw,lincoln,special,Lincoln #SP (2016.10.05) - Field Day Special 9.mp4,raw/lincoln/special/Lincoln #SP (2016.10.05) - Field Day Special 9.mp4,False,ja,Lincoln #SP (2016.10.05) - Field Day Special 9,mp4,False,SP,2016-10-05-1-ja, Field Day Special 9,2016-10-05,0,,lincolnSP_0,lincoln2016-10-05_0,lincoln-2016-10-05-1-ja,lincoln_20161005_SP_0,episode/lincoln_20161005_SP_0_ja.mp4,False,lincoln2016-10-05,False,True
